WL,Tide only,68 Cons (Exc. SA-SSA-MSF-MM-MF-MSM),wind U10 (m/s),wind V10 (m/s) ,MSL Pressure (Pa),SLA
1.221,1.20087795892522,0.023859696181059986,-0.347818388822555,-2.41640876042506,101081.673363645,0.020122041074779995
0.975,0.918956456404214,0.05963755124521297,-0.970392117257204,-1.6333597048849,100959.158125411,0.056043543595786005
0.519,0.464196337865979,0.058250591372354,-1.91612052160746,-2.56886785278813,100882.038402925,0.05480366213402099
-0.047,-0.108756962789903,0.065053453212617,-2.25892518082679,-3.86197638487282,100812.403110956,0.061756962789903
-0.565,-0.645110121388083,0.0832528862877171,-2.41845969873816,-3.47697061410604,100845.989022773,0.08011012138808304
-0.885,-0.95451057018877,0.07249639637401295,-3.49823600899201,-3.93594432148178,100876.396872385,0.06951057018876994
-1.006,-0.99254596845963,-0.010628285627701017,-3.61963788603676,-4.24671608392517,100949.492303086,-0.01345403154037006
-0.91,-0.834807554064551,-0.07252984636524407,-2.88967018944714,-4.44813237174166,101006.490566645,-0.07519244593544905
-0.599,-0.517216842810246,-0.07928668915488302,-2.5435581072955,-4.29833399652279,101080.601472843,-0.08178315718975393
-0.141,-0.0331163742757906,-0.10555619537637359,-1.85483592021467,-4.16955528674316,101124.624216159,-0.10788362572420938
0.451,0.525701476979825,-0.07254591487105994,-1.30444183342042,-4.20840175704859,101153.602878034,-0.07470147697982504
0.923,0.942216848030793,-0.017235905660667905,-1.22136715153242,-4.55615748779647,101112.288069377,-0.019216848030792932
1.05,1.06043485716281,-0.008631202051579967,-0.851908554564485,-4.49921814091043,101092.354661468,-0.010434857162809896
0.946,0.918904727671937,0.028719055799957927,-0.685759190788488,-4.35820013226745,101023.509183775,0.02709527232806297
0.673,0.61214950455218,0.06229190394309603,-0.337896120025628,-4.24112857792234,100992.518376006,0.06085049544782006
0.163,0.167012954649161,-0.002756340661093981,-0.0244691586168104,-3.93408181948083,101001.958537111,-0.004012954649160988
-0.379,-0.323344477849515,-0.054586034670530026,-0.32427731971612,-3.97053364435647,100982.73972307,-0.055655522150485026
-0.708,-0.652136268564081,-0.05498361589152201,-0.105792851893586,-4.19137316732566,101023.020251128,-0.05586373143591894
-0.806,-0.716807992639209,-0.08850342429998104,0.319697380633468,-4.48564848347498,101068.490987283,-0.08919200736079103
-0.719,-0.589638240864735,-0.128866781503308,0.358608238660634,-4.89486678025404,101144.106301625,-0.12936175913526493
-0.406,-0.324395361104709,-0.08130524923534205,-0.0404226104079482,-5.14790098066814,101194.447559146,-0.08160463889529102
0.07,0.0980868193883896,-0.0279849107655262,-0.428558419228924,-4.75677556046969,101242.607424859,-0.028086819388389597
0.629,0.608233621351935,0.020669002477763043,-0.889068423980428,-4.43003949516105,101207.836791628,0.020766378648064965
1.055,1.00577128553515,0.04893034125885998,-1.12156080069274,-4.07855876041128,101141.86849451,0.04922871446485
1.194,1.13056586116219,0.06293314876933986,-1.60347177735918,-4.13629632244058,101025.558939871,0.0634341388378099
1.099,0.987285258176839,0.11100960732406095,-1.70522367110022,-4.42604841944474,100905.074652632,0.11171474182316099
0.763,0.657964015259973,0.10412527083366596,-1.22934387742799,-4.11979987614649,100837.658362675,0.10503598474002707
0.239,0.191119609611872,0.04676275486405598,-1.77253945548722,-3.68610298164072,100737.558805788,0.047880390388128
-0.281,-0.328427679742172,0.04610187452021497,-1.25911068381877,-4.46383060289248,100785.210933752,0.04742767974217199
-0.623,-0.720005343448969,0.09547021636694497,-0.782452672985995,-4.26028574136063,100822.802332252,0.09700534344896905
-0.801,-0.855737001763468,0.05299149518514801,-0.1666883447061,-3.81009240056078,100916.602180036,0.05473700176346796
-0.764,-0.768358274394119,0.0024014242870530333,-0.000733535220239445,-4.05860338182973,101021.760309307,0.004358274394118955
-0.533,-0.52749591614201,-0.007673144091911999,0.514446225059432,-4.20786961361975,101083.70431464,-0.005504083857990061
-0.144,-0.138923148656666,-0.007458889194751989,-0.0242746043266746,-4.89140784796657,101103.487281734,-0.0050768513433339935
0.368,0.362928250594609,0.0024760614311780116,-0.493734106424426,-4.66764153613875,101097.620089973,0.005071749405391013
0.855,0.824291767723067,0.027898315798047024,-0.613190440567824,-4.48937348747687,101078.363665728,0.03070823227693298
1.081,1.05744356687699,0.020531808721079958,-0.188283870911177,-4.629859352691,101012.432978814,0.023556433123010034
1.023,1.00400476771375,0.015755520627710018,0.432149760331977,-4.56866285837424,100947.856259229,0.018995232286249886
0.804,0.744345065632382,0.056199852165394026,1.11425710154818,-4.52343066692272,100897.383365995,0.05965493436761804
0.356,0.350122045885787,0.002207313624876972,1.12417937034511,-4.42471806087263,100863.947894993,0.005877954114212991
-0.18,-0.133060981218948,-0.05082530556868001,0.653357988216413,-4.66498081899454,100861.616062369,-0.046939018781052
-0.597,-0.561682094508213,-0.039419825921218954,0.184482148989068,-4.62826292240448,100894.788261946,-0.03531790549178693
-0.759,-0.764085933865755,0.0007684893050610153,0.167750480037387,-4.11022129442735,100951.259982655,0.005085933865754955
-0.805,-0.730736493760616,-0.0787962695774751,0.255494464888645,-4.27332325536724,101046.338577361,-0.07426350623938405
-0.629,-0.549870164852363,-0.08387761263626003,0.209190543836318,-4.24219286478002,101096.491783864,-0.07912983514763705
-0.323,-0.234702900363472,-0.093259486675354,-0.378947075244288,-4.20786961361975,101104.201875603,-0.08829709963652801
0.179,0.20983702227834,-0.036013517136885,-0.823503628204654,-3.92743002662031,101056.098425196,-0.03083702227834001
0.67,0.652878945537017,0.01173105056246404,-1.82934930820688,-3.99261759665339,101022.644149092,0.017121054462983065
0.953,0.916014567276147,0.03138261767510697,-1.31669875369897,-4.968834716863,100952.106212236,0.03698543272385291
0.975,0.929916554507341,0.039268615989902944,-1.32642646820576,-4.02321584381177,100829.196066864,0.04508344549265897
0.806,0.741311644332136,0.058662405830667064,-0.881480806665131,-4.16370170902591,100757.717874919,0.06468835566786402
0.44,0.409647215560039,0.02411670513304598,-1.77584687841953,-4.36698049884334,100628.075503102,0.030352784439960978
-0.041,-0.0152745566669634,-0.0321705650648766,-1.92779377901561,-5.6302889989129,100729.585442624,-0.025725443333036602
-0.417,-0.416710980029675,-0.006942000132170001,-2.16729011017281,-4.81424705078456,100735.151752757,-0.0002890199703249885
-0.579,-0.640008601761129,0.05414904480623106,-1.71183851696484,-5.18701352268799,100789.780573489,0.06100860176112899
-0.567,-0.637533138373809,0.06346838173654601,-0.890041195431107,-5.10000807207241,100879.951036625,0.07053313837380903
-0.427,-0.471248880254829,0.03698039542846898,-1.01124851818572,-5.20936354669933,100951.805330607,0.04424888025482898
-0.142,-0.17961107435053,0.030140429274158026,-1.03634602161324,-4.87837033395995,101044.119575349,0.037611074350530016
0.246,0.227796079653418,0.01053277853342699,-0.959886185589869,-4.49336456319318,101039.004587659,0.018203920346581998
0.729,0.666859894437807,0.054270222605307006,-0.740039837736384,-4.27545182908261,101002.99281771,0.06214010556219296
1.028,0.979627283424918,0.040305941134699985,-0.442760882408839,-4.35820013226745,100954.663706081,0.04837271657508202
1.085,1.04749222493691,0.029246051336849987,-0.220385328783588,-4.60750932867967,100907.274849542,0.03750777506308989
0.951,0.873269587090964,0.06927577768471893,-0.113185914918747,-4.68653262786262,100882.92224271,0.07773041290903593
0.618,0.53633181726102,0.07302276181970102,0.0473213744433099,-4.2278249922013,100883.072683524,0.08166818273898002
0.113,0.100179069754591,0.003986940467574002,-0.388869344041215,-4.33664832339938,100918.764766743,0.012820930245409007
-0.34,-0.358300656118529,0.009280407711855954,-0.433033167902048,-4.69158799043661,100963.464493724,0.01830065611852899
-0.615,-0.691987892377912,0.067783785731522,-0.939847093705879,-4.57425036437708,101048.087451829,0.07698789237791204
-0.76,-0.799052501625864,0.02966702315159997,-1.36553188052307,-4.89805964082709,101069.7133189,0.039052501625864044
-0.723,-0.720571127636296,-0.011993149189857943,-1.94180168790539,-5.58505680746138,101125.244784518,-0.0024288723637039267
-0.545,-0.516491148466497,-0.038249263959333035,-2.59297489699,-5.6071407597583,101126.673972255,-0.02850885153350302
-0.164,-0.184192622052112,0.010278823504584006,-2.35328401154266,-5.10027414378683,101074.602645368,0.020192622052112003
0.262,0.225029402000666,0.026886246254861024,-1.92117893315099,-4.32440902453602,101020.95168993,0.036970597999334
0.618,0.566240415250712,0.041507597224768045,-1.97623779725943,-3.47617239896278,100927.321088062,0.05175958474928799
0.81,0.7268179982232,0.07276538139822908,-2.34355629703587,-3.45940988095427,100847.888338055,0.08318200177680002
0.788,0.695871587015875,0.08155024577543302,-1.4694238714556,-4.74453626160633,100756.26988208,0.092128412984125
0.582,0.514219426067233,0.057044026764798916,-1.67370587609822,-5.82984278472844,100718.546847867,0.06778057393276693
0.257,0.2268138030247,0.019294516512476018,-2.06884563936408,-5.18222423182841,100726.087693689,0.030186196975300006
-0.08,-0.0987446133959371,0.0077011250341141035,-2.25970339798733,-5.57601036917107,100793.033856101,0.018744613395937096
-0.28,-0.349372683882398,0.05818079198514897,-2.58947291976756,-5.33095832018959,100851.198035972,0.06937268388239798
-0.33,-0.431747099091586,0.09041028658721201,-2.6108738916825,-5.46239774711343,100923.766923822,0.10174709909158597
-0.254,-0.349190043021125,0.08371186800132402,-2.70250896233647,-5.36368514106334,101000.49173917,0.09519004302112499
-0.078,-0.149915383780096,0.060299477581909,-2.64667188106749,-5.4685173965451,101054.612822154,0.071915383780096
0.204,0.147630508430473,0.044619559806267,-2.58402539964375,-5.62683006662543,101002.05256262,0.056369491569526975
0.58,0.509018499357209,0.05910132189409201,-2.45484135099356,-5.65556581178287,101004.215149327,0.07098150064279096
0.921,0.833755275369859,0.07523814773188509,-2.0705966279753,-5.73991054525423,100930.047827823,0.08724472463014099
1.076,1.00434943262022,0.05952151148245011,-1.52642827846539,-5.85724817131377,100876.998635643,0.07165056737978004
0.996,0.957587551242526,0.026164902458941985,-1.37642692077067,-6.04855373398227,100834.781182099,0.03841244875747396
0.781,0.714141587197037,0.05449643036735807,-1.78323994144469,-6.06451803684751,100793.052661203,0.06685841280296301
0.407,0.346314054541925,0.048213645822428985,-1.7528894721835,-5.84367851387831,100796.88890197,0.060685945458074986
-0.018,-0.076722693660495,0.046144262324909605,-2.23207668878804,-6.16296457118317,100808.153157949,0.058722693660495
-0.34,-0.471911222876194,0.11923091010171799,-2.22020887708976,-6.38752909815426,100879.762985607,0.131911222876194
-0.53,-0.728185694855012,0.185407810623757,-2.1167059947375,-6.720650884609,100908.986113806,0.19818569485501192
-0.614,-0.796639898047481,0.16976881032698998,-2.49453042618127,-6.64162758542604,100977.09819253,0.18263989804748104
-0.567,-0.717863262495016,0.13790339887542102,-2.65425949838279,-6.1414127623151,100956.525411159,0.15086326249501603
-0.346,-0.519836293082034,0.16079213963721206,-2.77410494110646,-5.52465852828787,100921.228235079,0.17383629308203408
-0.038,-0.212421858579596,0.161297955516891,-2.57779966235941,-5.21468498098774,100864.681293963,0.174421858579596
0.289,0.125333250977713,0.150467689211372,-2.20094800236631,-4.78790595105691,100766.255391136,0.16366674902228698
0.573,0.38067553466321,0.17905489576867495,-2.6060100344291,-4.04716229810964,100668.073954633,0.19232446533678993
0.683,0.499103870582422,0.17056074956647604,-2.89278305808931,-5.48235312569498,100619.820063411,0.18389612941757805
0.687,0.481064833625015,0.19253872422385704,-1.90230716700781,-5.25060466243454,100570.588306896,0.20593516637498505
0.549,0.351001281656199,0.18454600871361204,-2.15542229847453,-5.70957836981027,100557.631591755,0.19799871834380106
0.343,0.156735784265882,0.17276007931893803,-2.54141801010401,-6.30291829296847,100609.533672726,0.18626421573411803
0.154,-0.0346733712500035,0.1751226929327661,-2.03946794155357,-6.1581752803236,100714.616581591,0.1886733712500035
0.045,-0.152213999479982,0.18362170792311,-1.23518050613206,-5.57015679145382,100806.874411026,0.19721399947998197
0.053,-0.15475178152498,0.194122847439902,-1.41922886460055,-5.77396772470009,100937.757919562,0.20775178152498
0.152,-0.0513453031931156,0.1896847347736344,-1.5009416664576,-5.80696061728826,100948.646073505,0.2033453031931156
0.304,0.135111711815774,0.15520112937789,-1.15132760708352,-6.0823448417137,100967.996523258,0.168888288184226
0.517,0.387293708018527,0.115997623948361,-1.08693013704856,-6.13688954316994,100933.019033908,0.129706291981473
0.763,0.658276219808374,0.090998719717296,-0.612217669117145,-5.68137476808168,100865.527523544,0.10472378019162598
0.932,0.868677582354538,0.04958611346966002,0.207634109515231,-5.18674745097356,100805.633274308,0.06332241764546209
0.957,0.94279174233133,0.00046588872692598926,0.818145471961459,-4.83446850108054,100742.128445525,0.014208257668669955
0.842,0.838671899789691,-0.010415126134559083,0.92670676585725,-4.49921814091043,100716.252625447,0.0033281002103089374
0.618,0.578663627547462,0.025597522464664957,0.319502826343332,-4.4962913520518,100719.242636634,0.03933637245253796
0.267,0.233259039541684,0.020011747029688026,0.250436053345114,-4.85123101908904,100744.57310876,0.03374096045831601
-0.08,-0.137759287445709,0.044044996240253,0.0226129795960598,-5.24342072614518,100842.472468736,0.057759287445709004
-0.348,-0.477051134264763,0.11535707194601802,-0.0493721077541963,-5.31259937189456,100911.374361735,0.129051134264763
-0.525,-0.70747870331489,0.16881019425017296,-0.440620785217345,-5.60607647290061,100995.188700462,0.18247870331489002
-0.611,-0.791630576316861,0.16699296294209098,-0.771363078448252,-5.49432635284391,100997.539338187,0.18063057631686097
-0.567,-0.747249459424656,0.166648101739857,-0.815721456599221,-5.2373010767135,100936.855274675,0.1802494594246561
-0.412,-0.586983131940043,0.16142340364831204,-0.964944597133401,-4.67855047643,100885.404516148,0.17498313194004306
-0.166,-0.334619939158009,0.15510722467268298,-1.43265311061993,-4.10729450556872,100756.758814727,0.16861993915800902
0.039,-0.0641787294939683,0.08971842449855019,-1.88654826950681,-3.45036344266397,100628.526825545,0.10317872949396831
0.241,0.15300456172816,0.07459294927931398,-2.18227079051327,-3.30295971287489,100566.488794704,0.08799543827184
0.405,0.286369823864937,0.10529091620880104,-2.40542456129906,-3.78242094226102,100542.286628686,0.11863017613506305
0.488,0.326315077022257,0.148414308578865,-1.89005024672926,-4.34303404454547,100563.385952907,0.161684922977743
0.463,0.290598531120934,0.15920491980739604,-1.50171988361814,-5.13912061409226,100610.3046819,0.17240146887906604
0.378,0.221802631560213,0.14308030630233,-1.13595781816279,-5.55419248858857,100697.974066497,0.15619736843978702
0.301,0.153135994153873,0.134831851457462,-0.783036335856402,-5.39055838421983,100744.911600592,0.147864005846127
0.261,0.109998006106714,0.138060166426476,-0.864554583423314,-5.16998493296506,100855.936921625,0.151001993893286
0.277,0.119508132540033,0.14464578175069703,-0.858134291848831,-5.06541874919772,100914.853305568,0.15749186745996702
0.31,0.192351213226972,0.10490384873605499,-1.10599645748187,-5.19765639126481,100884.407845752,0.11764878677302801
0.431,0.322787168561407,0.09557443791021397,-1.15113305279338,-5.40705483051392,100867.708915353,0.108212831438593
0.575,0.495477635438095,0.06699590514366394,-0.876616949411735,-5.78461059327691,100801.703008031,0.07952236456190498
0.738,0.675900628281211,0.04969022553685298,-0.69684878532623,-5.81387848186319,100736.731381309,0.06209937171878899
0.854,0.812710889525561,0.029002641125433937,-0.67680969344224,-5.50204243256211,100667.904708717,0.04128911047443895
0.845,0.847914847033095,-0.015073293034381985,-0.608132029024293,-5.34825298162694,100642.6682621,-0.0029148470330950804
0.759,0.743871108935606,0.00310379752980805,-1.34490912576867,-5.90780179705371,100645.996765119,0.015128891064393968
0.565,0.523846744037328,0.0292668256544939,-1.16105532159031,-6.07223411656571,100714.259284656,0.04115325596267194
0.295,0.24130438303704,0.04195314090168101,-0.630894880970185,-5.90673751019602,100766.142560525,0.05369561696295999
-0.05,-0.0801755860376922,0.0185823322356541,-0.580699874115141,-6.17892887404842,100881.793936602,0.0301755860376922
-0.316,-0.408730379545248,0.081291589394907,-1.20483003687087,-6.04695730369574,100945.731282725,0.09273037954524799
-0.51,-0.668929303448525,0.14765019107011101,-1.83343494829973,-5.94718041078797,100953.554205075,0.15892930344852496
-0.626,-0.80965885950208,0.17254461161675105,-2.15989704714765,-6.06531625199077,100900.410987385,0.18365885950208005
-0.627,-0.828684437778065,0.19074021060063795,-2.02293082689203,-5.69334799523061,100843.281088113,0.201684437778065
-0.496,-0.728057370266867,0.221288286148127,-1.96592641988223,-5.47410490254794,100727.234804899,0.232057370266867
-0.37,-0.529814149887839,0.14922529713167598,-1.96145167120911,-5.19818853469366,100615.720551219,0.15981414988783904
-0.169,-0.292237219445946,0.112833652529676,-1.55755696488713,-5.29610292560048,100518.817861638,0.12323721944594598
0.023,-0.0636567044005371,0.07644344057669711,-1.16086076730017,-5.37352979449691,100472.801777531,0.0866567044005371
0.239,0.128954562458325,0.10002745264267698,-2.57916154239036,-5.54887105430016,100513.025890283,0.11004543754167498
0.419,0.266805363075006,0.142376865149616,-2.29686326740327,-6.08686806085885,100514.793569853,0.15219463692499396
0.543,0.354612712831782,0.17877462160401503,-2.04530457025765,-6.20287532834628,100616.378729782,0.18838728716821806
0.603,0.402057849016706,0.19153944041912196,-1.62000889202073,-5.83276957358706,100731.31551199,0.200942150983294
0.55,0.400214500228871,0.14059754587260803,-1.20327360254979,-5.57414786717013,100778.027384864,0.14978549977112904
0.478,0.359848774245523,0.10918278269777099,-0.440037122346938,-5.41237626480233,100829.139651559,0.11815122575447701
0.464,0.32411892417266,0.13113684743390502,-0.288284776040992,-5.27721183387661,100827.108700564,0.13988107582734005
0.46,0.325265498507005,0.126219137811514,-0.277973398663793,-5.26204574615463,100848.602931923,0.13473450149299504
0.481,0.373985667167321,0.09873243175414098,-0.463578191453373,-6.09564842743473,100770.825030874,0.10701433283267897
0.542,0.471375912143471,0.06258019603599502,-0.520971707043442,-5.96633757422626,100703.615597037,0.07062408785652902
0.646,0.599733974950774,0.038464632610897054,-0.216688797271008,-5.302754718461,100658.765429241,0.046266025049226056
0.726,0.717641556901757,0.0008039791911850225,-0.118633435042551,-4.61283076296808,100639.715861117,0.008358443098242962
0.786,0.771459318764379,0.007237514845913062,-1.27662056993099,-5.05371159376321,100674.599324958,0.014540681235621022
0.769,0.727099870391942,0.034852570267220995,-1.22973298600826,-5.21734569813195,100664.256518967,0.041900129608058
0.643,0.592002485958582,0.04420980990337098,-1.01397227824762,-5.21574926784542,100751.549801528,0.05099751404141806
0.447,0.373350938245341,0.06712539691464903,-0.985178243307527,-5.31659044761087,100822.05012818,0.07364906175465902
0.156,0.0588798819936341,0.0908646098699194,-1.41650510453865,-5.95888756622248,100868.085017389,0.0971201180063659
-0.19,-0.312466191285609,0.11648288934322198,-1.95775513969653,-6.56473285995846,100911.919709687,0.12246619128560898
-0.503,-0.643975618695743,0.13526850457421702,-2.35873153166647,-6.66025260543549,100887.059365106,0.14097561869574304
-0.7,-0.870737380007369,0.16531036562610002,-2.77138118104456,-6.83692422381085,100837.639557573,0.17073738000736904
-0.768,-0.969863477995808,0.19672040242161204,-2.60445360010802,-6.09591449914915,100733.910616038,0.20186347799580795
-0.717,-0.923612832882393,0.20175746176074105,-2.63227486359744,-5.83622850587453,100605.264914617,0.20661283288239307
-0.572,-0.751052324217174,0.17448835062344104,-2.04277536448588,-5.61725148490628,100567.146973267,0.1790523242171741
-0.36,-0.507313440495737,0.14304448282280702,-1.86456363472146,-5.19765639126481,100526.001410526,0.14731344049573702
-0.073,-0.227903220913303,0.15093281872352798,-2.11787332047831,-6.00704654653263,100552.441383658,0.154903220913303
0.263,0.0632523353432884,0.1960792776877574,-2.77313216965578,-6.97262079816541,100602.556979958,0.19974766465671162
0.567,0.327602928241254,0.23603408194259795,-2.37098845194502,-6.89891893327088,100716.760363196,0.23939707175874597
0.796,0.529904279793432,0.26304143056375706,-1.93187941910846,-6.24863966322664,100800.029353971,0.266095720206568
0.856,0.637970434753305,0.21528719554209697,-1.78382360431509,-5.92137145448916,100887.529492651,0.21802956524669503
0.774,0.629043567470957,0.14252911812858504,-1.26086167242999,-6.04935194912553,100942.158313383,0.144956432529043
0.647,0.530287760479641,0.11460303215708001,-0.757355169558473,-5.92882146249294,100922.695033019,0.11671223952035903
0.495,0.406812241652819,0.08639962334746698,-0.372137675089534,-6.02513942311324,100899.846834331,0.08818775834718101
0.402,0.313783453177733,0.08675236128994401,-0.0962596916769308,-5.76093021069347,100827.541217906,0.08821654682226704
0.383,0.289804695378885,0.09205786011093103,0.0761154093834124,-5.25699038358063,100756.533153505,0.09319530462111503
0.435,0.351799759484106,0.08239224227048597,-0.071162188249409,-4.80041132163468,100693.065934927,0.08320024051589398
0.531,0.479366201803664,0.051157859349877044,-0.12194085797486,-4.49416277833644,100672.32390764,0.05163379819633601
0.657,0.630948741708748,0.02590989832409407,-1.11241674905635,-5.41051376280139,100728.438331414,0.02605125829125199
0.79,0.761916483798041,0.028279163863098034,-1.01533415827858,-6.26300753580536,100740.172714938,0.028083516201959036
0.859,0.827112993706444,0.03242199936505796,-0.656576047268114,-6.37928087500722,100768.681249269,0.03188700629355601
0.836,0.783016382079039,0.05386020025957994,-0.49353955213429,-6.09963950315104,100868.273068407,0.05298361792096096
0.65,0.585405043747465,0.06581527623260397,-0.21843978588223,-5.91738037877285,100938.641759346,0.06459495625253497
0.286,0.223730303169971,0.06383580691685398,-0.0898394001024485,-5.55286213001647,100991.879002545,0.062269696830028975
-0.179,-0.228391830375325,0.051305686914889015,0.1298123934609,-5.06169374519583,100939.243522604,0.04939183037532502
-0.637,-0.657626680618551,0.022890143127872964,-0.370970349348719,-4.26135002821831,100874.911269343,0.020626680618550997
-0.951,-0.985205341600856,0.036820170911893046,-0.986151014758206,-5.42567985052337,100799.408785611,0.03420534160085609
-1.092,-1.15332703417707,0.06429489167309987,-0.880313480924316,-5.0805848369197,100666.757597507,0.06132703417706997
-1.067,-1.12859127949367,0.06491372831201003,-0.857356074688288,-5.59224074375074,100562.878215158,0.06159127949367016
-0.869,-0.948182284768651,0.082860789311204,-0.800546221968626,-5.13007417580195,100529.499159461,0.07918228476865097
-0.592,-0.667938692214315,0.07997461494930602,-1.46475456849234,-5.30860829617825,100489.895615068,0.07593869221431504
-0.224,-0.300367727942693,0.080762327964124,-1.82429089666335,-5.7125051586689,100527.731479892,0.076367727942693
0.217,0.12166810748753,0.100086327844487,-1.89685964688401,-5.72101945353036,100641.822032519,0.09533189251247
0.661,0.505556008973416,0.16055931996055806,-1.22584190020554,-5.29450649531396,100766.180170729,0.15544399102658402
0.929,0.76450909082038,0.16996808707171007,-1.06008164500982,-5.49086742055644,100851.066400259,0.16449090917962006
1.018,0.855388440105389,0.16845143627206505,-0.453850476946582,-5.5635049985933,100919.460555509,0.16261155989461107
0.897,0.775829246662564,0.12737407369505405,0.0644421519752628,-5.33282082219054,100958.857243783,0.12117075333743599
0.632,0.574782075887679,0.06378533095589001,0.404523051132689,-5.09175984892537,100898.962994546,0.05721792411232096
0.353,0.339454154241607,0.020477875734332962,1.21737087532017,-4.84723994337273,100845.406064617,0.01354584575839296
0.191,0.162161589364082,0.036135494570704,1.85687082699664,-4.57052536037518,100760.181343254,0.028838410635917994
0.153,0.109042853471162,0.05161961259294799,2.71349336646469,-4.25044108792706,100723.022462096,0.043957146528838004
0.22,0.186260079827432,0.04176799190100999,3.36914132422243,-4.08361412298527,100704.461826618,0.033739920172567994
0.381,0.357315793071985,0.03207799895190899,3.16797218822198,-4.26640539079231,100723.248123317,0.023684206928014984
0.603,0.593670055212594,0.018089464561708013,3.20805037198996,-4.57238786237613,100800.085769276,0.009329944787406008
0.85,0.853900219720145,0.005224931164141022,3.28353743656266,-4.30711436309868,100899.057020055,-0.0039002197201449817
1.034,1.04147948953993,0.002011089937580035,3.81408698576306,-3.97771758064583,101014.332294096,-0.00747948953992994
1.02,1.04503877632287,-0.015183078535129901,4.10825307244844,-4.05381409097015,101115.278080564,-0.025038776322869882
0.737,0.808675396910374,-0.061454997760050034,3.9777071437673,-4.23500892849066,101153.396021914,-0.07167539691037406
0.264,0.363739047971834,-0.08915447050250597,3.41661257101557,-4.41487340743907,101127.125294698,-0.09973904797183397
-0.357,-0.187516080973388,-0.158535793090198,2.84656850091759,-4.49123598947781,101047.053171229,-0.16948391902661197
-0.897,-0.726015283702724,-0.15967377891428103,2.78586756239522,-4.49682349548065,100914.307957616,-0.17098471629727607
-1.276,-1.14062226299917,-0.12370483213546013,3.07516979182719,-4.23021963763109,100806.836800823,-0.13537773700083
-1.402,-1.33482728542088,-0.055138792091789846,2.24500663581761,-2.59494288080136,100721.424028443,-0.06717271457911989
-1.314,-1.29203521820928,-0.009570896773470006,2.63722808473144,-5.10133843064451,100855.447988979,-0.021964781790720034
-1.066,-1.0811318842158,0.02788457001054989,0.217556378312159,-3.34845797604083,100756.401517792,0.015131884215799918
-0.676,-0.734562568891994,0.07167278590967396,-0.886733772498798,-2.54066425105954,100779.155690972,0.05856256889199396
-0.207,-0.241117016121462,0.04758338905566403,-1.77837608419129,-2.30838364437025,100874.591582612,0.03411701612146201
0.36,0.313065833771543,0.06075521666651701,-1.58304357689492,-2.98793080300076,100938.811005263,0.046934166228456975
0.833,0.756883147353025,0.09029099815167396,-1.47409317441886,-3.54481890128332,101014.332294096,0.07611685264697499
1.054,0.987028277697002,0.08149727361768,-0.599766194548452,-3.83270849628654,101025.841016398,0.06697172230299808
1.02,0.99407532498563,0.04079983681861399,0.0214456538552448,-4.01416940552147,101018.601052205,0.025924675014370013
0.799,0.800832256248894,0.01339061813043707,0.0747535293524616,-4.35607155855209,101010.195171699,-0.0018322562488939376
0.442,0.470451566326455,-0.01288298010601402,-0.262798164033199,-4.46835382203763,100957.597301962,-0.028451566326455013
0.058,0.1284906505279,-0.054578458391446004,-0.12797204096907,-4.39624838742962,100869.683451042,-0.07049065052790002
-0.132,-0.0872909304680402,-0.02845548018440701,0.255299910598509,-4.41700198115443,100795.628960149,-0.0447090695319598
-0.122,-0.114651832670772,0.009244511054013,0.123197547596282,-4.55961642008394,100780.885760337,-0.007348167329227995
0.049,0.0151806058507362,0.050748751499703655,0.0510179059558906,-4.20786961361975,100783.51847459,0.0338193941492638
0.317,0.266893911437335,0.067369611108485,-0.66046713307083,-4.19616245818524,100844.823106461,0.05010608856266502
0.643,0.6365168066038,0.02407826740528607,-1.13809791535428,-4.40955197315065,100893.283853802,0.006483193396200071
1.013,1.04648070285424,-0.015556789180060093,-1.3163096451187,-4.7698130744763,101012.320148203,-0.033480702854240096
1.235,1.31483585711784,-0.06158591556125992,-1.24218446057695,-4.54045925664564,101059.332902706,-0.07983585711783991
1.19,1.29685534849044,-0.08828228991216003,-1.06980935951661,-4.10330342985241,101135.738031323,-0.10685534849043998
0.871,0.98130648133264,-0.09141331298773403,-1.00502278090138,-3.7898709502648,101110.087872467,-0.11030648133263998
0.334,0.44367638186122,-0.09046620762047097,-1.07798063970231,-3.68344226449652,101045.059830439,-0.10967638186121997
-0.36,-0.210411147724424,-0.13006487312566398,-1.50600007800113,-4.11447844185808,100927.678384996,-0.14958885227557597
-0.984,-0.8442109190719,-0.11995459317481094,-2.37818696068005,-3.86011388287187,100800.12337948,-0.13978908092809994
-1.398,-1.29530938998483,-0.0825490034532399,-2.46748737985239,-4.83180778393633,100733.271242577,-0.10269061001516988
-1.518,-1.46018269978807,-0.037372057472939924,-0.922337207593655,-5.03748121918354,100732.04891096,-0.05781730021192999
-1.386,-1.37461072242197,0.009356025896199993,-0.809495719314875,-4.63651114555152,100707.564668415,-0.011389277578029988
-1.028,-1.11535583008643,0.10839752628908994,-1.66611825878292,-4.55456105750994,100742.335301645,0.08735583008642989
-0.587,-0.664980218517139,0.09931454881953306,-2.48441360309421,-4.86719532195428,100825.002529163,0.07798021851713899
0.01,-0.0299506113913343,0.061573729389223605,-2.66145800711781,-5.38151194592953,100912.765939268,0.0399506113913343
0.676,0.601711432098803,0.09619654015124202,-2.34238897129506,-5.41397269508886,101005.418675842,0.07428856790119709
